age,sex,sentence
16,male,"RT @CUE_staff: 🌸🐤Season1.1ひと言紹介🍃🌙
マネージャーの皆さん、色々と大変な毎日ですが週末いかがお過ごしでしょうか。
今日はSeason1.1のボイス、ちょっとだけ紹介しちゃいます！

夢を追いかけてた人と夢を追いかけている人、全てに届けたい、そんな物…"
16,male,"RT @amane_bushi: 「メリッサ」YouTube 急上昇ランキング 1位ありがとうございます😭✨
おやねす"
16,male,@study_sigure それは悲しいな…
16,male,"RT @QuizBattle0: ⭐️キャンペーン⭐️
クイズバトルオンラインリリース&amp;
QuizKnockコラボイベント開催記念！🎉

@QuizBattle0 フォロー&amp;この投稿RTで
#ニンテンドースイッチ と
限定コラボステッカーが抽選で当たる
#キャンペーン を開催！…"
16,male,@moe__chii 眠くないのわかるわ…(˙꒳​˙  )
16,male,"細かいことまですごく鮮明…
絵と分かっていても
絵とは思えないほどきれい…！
イラスト描きお疲れ様でした…！ https://t.co/HMYkOwlcds"
16,male,"RT @DIALOGUE_staff: あぁ…
マスタリングが終わる…🥺
ついに完成するのだ…🥺🥺🥺

#ダイアローグ #ドリーミーローグ https://t.co/F25PW8NItg"
16,male,"RT @mollyfantasy_of: いつか Morfonicaの みなさんに『おいでよ！モーリーファンタジー』歌っていただきたいです( ˘ω˘ )
#バンドリ #ガルパ #Morfonica @bang_dream_gbp"
16,male,"RT @bang_dream_gbp: 🦋Morfonica 自己紹介動画公開💫
Vo. 倉田ましろ(CV. #進藤あまね)

大人しく控えめな女の子。名門校の月ノ森に憧れ入学したものの、まわりの才能溢れる生徒に圧倒され、落ち込む毎日を送っていたがバンドに出会い…。想像力が豊か…"
16,male,"RT @bang_dream_info: 本日初解禁となった #Morfonica キャストからコメントが届きました✨
さらに3/16(月)のガルパ特番への5名の出演が決定❣
お見逃しなく🌟

🦋バンド情報はこちら⇒https://t.co/r68kpONzoc
🦋MVはこちら…"
16,male,"RT @bang_dream_info: 🦋#Morfonica キャスト解禁🦋
第4のリアルバンドとしての活動も開始❣

倉田ましろ役
進藤あまね @amane_bushi

桐ヶ谷透子役
直田姫奈 @hina_suguta

広町七深役
西尾夕香 @240y_k

二葉つく…"
16,male,RT @animatetimes: バンドリ！発・第4のリアルバンド「Morfonica(モルフォニカ)」始動！　CVと演奏を担当する5名のキャスト解禁 https://t.co/xwV3toC7fJ #バンドリ
16,male,"RT @bang_dream_gbp: 3月16日(月)19時より放送される「ガルパ特番」にMorfonicaキャストの出演が決定😍🦋
ぜひご覧ください🎶

詳細はこちら
→https://t.co/pe1aBe9fXG

#バンドリ #ガルパ #Morfonica"
16,male,"RT @bang_dream_gbp: ＼🦋#Morfonica キャスト発表🎊／

🎤倉田ましろ役
進藤あまね @amane_bushi

🎸桐ヶ谷透子役
直田姫奈 @hina_suguta

🎸広町七深役
西尾夕香 @240y_k

🥁二葉つくし役
mika @mika_d…"
16,male,"RT @240y_k: おはよーございます🦋
フォロワー2万人突破…！
ありがとうございます！！
みなさんからのリプライ全部読んでます。
いつも見てくれている方が喜んでいたり、今回で初めて知った方が応援しますって言ってくれていたり。
嬉しくて人生で初めてぴえんって言いそうですね…"
16,male,"RT @BushiM_info: アニメ「BanG Dream! 3rd Season」
🌟公式メモリアルグッズ販売中🌟

第6話からはリサと紗夜の手作りクッキーをイメージしたキーホルダーセットが登場🐶🐰🐱🐤💗🌟
https://t.co/viyGvWSN2E

こちらを抽選で…"
16,male,"RT @bang_dream_info: アニメ「BanG Dream! 3rd Season」＃6 放送時に初披露された #Morfonica のアニメーションver.＆リアルバンドver. CMを公開🦋
本日発表された5名のキャストによる演奏シーンは必見です❣
見逃してしま…"
16,male,"RT @bang_dream_info: 新バンド「#Morfonica」キャスト発表を記念しTwitterキャンペーンを開催🦋
オリジナルデザインのピックを抽選で100名様にプレゼントします✨
本アカウントとブシロードミュージック公式(@BUSHIM_ongaku)をフォロー…"
16,male,"マジで…！？
キャストがすごいな…( *¯ ꒳¯*) https://t.co/64yHlU5zqY"
16,male,"RT @amane_bushi: 「バンドリ！ガールズバンドパーティ！」にて、「Morfonica Vo.倉田ましろ」ちゃんを演じさせて頂きます🦋
ましろちゃんと共に成長して行けるよう、頑張ります！
よろしくお願いします✨
#バンドリ #ガルパ #Morfonica"
16,male,"RT @DIALOGUE_staff: DIALOGUE＋ミニアルバム発売以降も色々企画考え中⚠
今だからできること、今のうちに田淵さんとたくさん仕込んじゃうぞ😝
ログっ子の皆さん、ほら僕らについてこようぜ☀☀☀

#ダイアローグ"
16,male,"RT @takamura_ayaka: MV公開されましたー！！

舞台裏でのあたし達の姿が沢山詰まってるね(/ω＼*)ｷｬｰ
みんなほんと可愛いねー💕

ちなみにやかん自撮りシーン、実はまなてぃからカメラ起動したのままスマホ預かった時にしたイタズラでした(ﾉ≧ڡ≦)☆

#ダ…"
16,male,"RT @D4DJ_pj: 本日はひな祭り🎎🌸
それを記念し、抽選で３名様に、#リリリリ の #ひな祭り ポストカードが当たるキャンペーン開始🕊
期日までに①②で応募完了🍡
① @D4DJ_pj をフォロー
②このツイートをRT
詳細👉https://t.co/wrulGErty…"
16,male,"RT @bang_dream_info: ⚠️緊急企画⚠️

3/5(木)放送の #バンドリアニメ ＃６ をみんなでリアルタイム視聴しようキャンペーン開催！
抽選で1名様に超豪華『アニメ台本6冊セット＋アニメ非売品グッズ詰め合わせ』をプレゼント🎁

①@bang_dream_i…"
16,male,@moe__chii そういうことかw
16,male,"RT @bang_dream_gbp: 🦋新バンドMorfonica
　登場記念RTキャンペーン！✨

Morfonicaのオリジナル楽曲『Daylight -デイライト-』MV公開🎉
MV公開を記念し、抽選で20名様に、オリジナルデザインの「giftee eGiftカード 3…"
16,male,@tsuruari 今となんとなく違う雰囲気…！
16,male,@moe__chii その立体感ある得点の出方初めて見た
16,male,これはありがたい https://t.co/WLXA9mT9h2
16,male,@smile0tasuku …？Σ(・ω・ﾉ)ﾉ
16,male,@sora8027 そんなことってある？w
16,male,@tsuruari めっっちゃかわいい
16,male,"@suiminngainochi スリナム？ふぇ？って
なってた(スリランカだと思ってて国旗見てあーっ！ってなった民←)"
16,male,"RT @ami_komine: 小峯産まれました👶
なんとまあ25歳ですって、びっくり！
たくさんのお祝いの言葉ありがとうございます😽💓しわわせ〜
24歳最後に弾丸でディズニーに行ってきました。やったー！
25歳の小峯もよろしくねっ！！ https://t.co/5xkZ9v4…"
16,male,@moe__chii テスト終わったらもう授業減ってくるもんな
16,male,@msk_mr__ わかる。
16,male,@tsuruari こんにちは(ノ)・ω・(ヾ)
16,male,"@moe__chii いってら！
がんば！"
16,male,"RT @panie_: ラブライブで出会った新郎新婦が
ラブライブ好きの友人を招待した結婚式は
こんなになるんだぞ！！(めっちゃ楽しかった) https://t.co/HCfWQh4KFu"
16,male,@moe__chii あと1日いいなあ…(｡･_･`｡)
16,male,@moe__chii わっっっっっっかる
16,male,@rischmstr_w2 いえいえ(っ´ω｀ｃ)
16,male,@minto_928 あら…お大事に( இ﹏இ )
16,male,"@moe__chii でもAってすごいよw
自分Aまであとちょいだったけど
届かなかったからwww
(長座とボール投げが足引っ張った)"
16,male,@Rinna000908 いい景色( *¯ ꒳¯*)
16,male,"@moe__chii CBBだった自分が
情けなく感じてしまいそう()"
16,male,"RT @BananamanDrive3: ／
今夜の #バナナマンのドライブスリー 
ゲストは #白石麻衣 &amp; #磯村勇斗
&amp; #東京03飯塚 さんが登場✨
＼

ナビゲーターは
#工藤晴香  @kudoharuka910 さん

当アカウントをフォロー&amp;放送終了
(18日24…"
16,male,@moe__chii 中1からA判定かw
16,male,"@moe__chii A！？w
つよw"
16,male,@schLm8uA2rQ4NZw こんなりんりんは嫌だ()
16,male,"RT @Miracle_Fusion: #Qさま
#QuizKnock https://t.co/uqiBJjw00Z"
16,male,"@schLm8uA2rQ4NZw そうですよ！！！
なんとなんとお仲間です…(๑¯ω¯๑)"
16,male,@schLm8uA2rQ4NZw あ、ほんとだハイスコアでてない()
16,male,@moe__chii あー、確かに…
16,male,@moe__chii 使いすぎも大変だもんな…
16,male,@moe__chii え、まじで？w
16,male,"@schLm8uA2rQ4NZw やったやん(｡･ω･｡)
てかスコア200万って
えぐくない？()"
16,male,@msk_mr__ かもね…
16,male,@schLm8uA2rQ4NZw ヾﾉ｡ÒдÓ)ﾉｼ ﾊﾞﾝﾊﾞﾝ!!
16,male,@msk_mr__ こっちも揺れた
16,male,@schLm8uA2rQ4NZw (ノ#´Д`)ｲﾀｲ
16,male,@schLm8uA2rQ4NZw …(╥﹏╥)
16,male,"RT @bozu_108: 埼玉北部あるある選手権お願いします。

バーに来たお客さんからのリクエストです。"
16,male,@minto_928 それはびっくりするねww
16,male,@minto_928 え、偶然？w
16,male,"これ後半で出るとほんとに
「あぁーー！！」ってなる() https://t.co/XPa82SSxsW"
16,male,@H_aRu_0808 ある。
16,male,@moe__chii そんなもんじゃね…？笑
16,male,@moe__chii やば(きれいすぎ)
16,male,@moe__chii え、めっちゃある…w
16,male,"誘
↑この字でゲシュタルト崩壊した"
16,male,@Karin_hrnzm_vc 辛すぎるて。。(╥﹏╥)
16,male,"RT @DIALOGUE_staff: 本日2月5日、にこにこの日は、
DIALOGUE＋の6歳児🧡
やかんのバースデーです🎂

6歳児ながら、とってもかっこいい一面もあるやかんちゃん！！！
今年の成長も見逃せません🥺

#ダイアローグ #鷹村彩花 https://t.co/8…"
16,male,"RT @TDR_PR: 村の外れにある「モーリスのコテージ」は、アトラクション「美女と野獣“魔法のものがたり”」のファストパス発券所。
ときおり聞こえる音や煙突から上がる煙から、地下の作業室でベルの父モーリスが発明に取り組んでいる様子がうかがえるんですよ。 https://t.…"
16,male,"RT @sese_0501: 猫のオフトゥンを購入して約4年、正しい使い方をしてくれる時がついにやってきた…！😭😭😭
#フェリシモ #猫部 https://t.co/cyXhvAmTf1"
16,male,RT @iizuka_mayu: あっ‥えっ‥‥‥私は幻でも見ているのでしょウカ？それとも夢？女神？天使？悪魔ですか？月の精霊‥‥？😈✨
16,male,"@genki3328 おめでとうございます！🎊
今後もステバイ
頑張ってください！🔥"
16,male,@takamura_ayaka お誕生日おめでとうございます！🎊
16,male,"RT @Rebirth_PR: ✨14連続フォロー＆RTキャンペーン【第12弾】✨
抽選で3名様に東山有役 #西尾夕香 さんの直筆サイン入り色紙をプレゼント🎁
【応募方法】
このアカウント(@Rebirth_PR)をフォロー＆このツイートをRTで完了！
応募締切：2/6(木)1…"
16,male,"@msk_mr__ まだまだできない曲もあるから
もっと大変になりそう…笑"
16,male,@msk_mr__ るるるんのとこでたまにミスる…笑
